date,AGG,EEM,IJS,SPY,TLT,UUP,VNQ
2018-03-16,2552700,66155800,47300,100343700,6084300,782500,4951000
2018-03-19,2263200,65394200,77700,109208400,8491200,403400,3999400
2018-03-20,3000700,60101700,48900,59757300,5446000,841100,5677000
2018-03-21,2994400,78575100,61200,78709600,9742400,1043800,5814200
2018-03-22,3334400,87622700,68500,148785900,12136600,723600,5605700
2018-03-23,3618700,82908800,131800,183534800,7250400,798700,9530900
2018-03-26,4546500,73320800,103700,141956100,8237900,1186400,6979200
2018-03-27,4537700,84232100,191900,129941400,9168500,533400,9132000
2018-03-28,5617200,78140800,82400,146452300,7412500,696500,8917300
2018-03-29,8300000,82685500,90800,111601600,9694300,942600,5993400
2018-04-02,7280300,72405700,1159100,186286300,12036500,301100,6487700
2018-04-03,9916100,52874500,439200,119956900,9855000,541300,9987300
2018-04-04,6200900,68352400,286600,123715300,6654300,634500,5502800
2018-04-05,2592500,48247700,122600,82652600,7603700,720400,4195900
2018-04-06,2814800,76156700,81200,179521200,8831200,1083700,4817500
2018-04-09,3746500,55352700,144200,105442900,6307500,2411100,4466300
2018-04-10,2941900,87142000,113300,103529000,6046000,876800,7318500
2018-04-11,8598800,51569200,63400,91140200,5901300,696500,3892500
2018-04-12,3899000,52968500,43700,68890500,6622800,1713300,4049600
2018-04-13,2764800,56518000,55500,85079200,4964000,1506500,3817100
2018-04-16,3860800,43005800,74000,63405300,4491300,512100,4279000
2018-04-17,2363000,58168100,166800,64682000,5590400,574000,4483600
2018-04-18,2231700,80289500,66500,57303900,8138400,388000,4122900
2018-04-19,10985100,67581100,79200,77655900,9875800,298900,6917900
2018-04-20,2766000,80997700,68900,99953100,7579400,1691000,5171200
2018-04-23,2620800,74337500,144800,65558000,7073200,1482900,4325700
2018-04-24,3442300,72196800,69000,112885500,8190800,1062600,5852200
2018-04-25,3785000,69106800,211700,103840900,6603800,816400,4055400
2018-04-26,4870300,45047800,65000,67731900,6528600,958500,5551000
2018-04-27,3806400,33545000,50700,57053600,5401800,826800,6278700
2018-04-30,4692600,49179000,53300,82182300,8321100,782700,6625500
2018-05-01,3027000,75839300,140400,74203400,7979200,2809700,5251600
2018-05-02,2560800,66837900,58700,86368900,4644000,1757300,5361800
2018-05-03,4499200,83449200,67800,136311500,6345300,883200,5839500
2018-05-04,2317100,60099100,93600,91222100,4283500,925100,3746600
2018-05-07,1533400,58886100,86100,55304900,3647800,997100,4670300
2018-05-08,2591700,58783600,114400,67499200,6091200,767000,4311600
2018-05-09,2507500,46129500,69600,59666100,7832500,583000,4685300
2018-05-10,2096700,115804000,110200,72063900,7101500,673200,3664000
2018-05-11,2034100,68838600,54200,59871500,4273400,369600,2694500
2018-05-14,2183500,34353300,100300,54790600,4996200,946400,3536200
2018-05-15,2166400,78379300,71500,87036100,12901000,1044400,5134300
2018-05-16,2477500,60004200,93700,53942600,6518000,2209100,4400400
2018-05-17,2789000,73014000,73200,56536400,7330300,796700,3998100
2018-05-18,2151100,59258700,63600,64368000,9606500,484000,3343800
2018-05-21,1952200,59330200,78200,58025900,4448500,971300,3671500
2018-05-22,2246400,32584700,80900,52966400,4700700,740900,3470800
2018-05-23,5969200,69636300,79000,61021700,9404400,2260800,3983200
2018-05-24,2903300,79762900,72700,76043800,8204100,471600,3173500
2018-05-25,2508100,39374500,156500,56374800,8482800,604700,3597300
2018-05-29,3494200,112089900,91000,115908600,21668100,1098400,4611800
2018-05-30,3158200,72813800,78300,69678400,11616300,2345800,4901800
2018-05-31,5157400,92066200,77700,93519900,10769900,3064000,5430500
2018-06-01,6206800,66762200,598800,71258400,8718800,1583400,7233800
2018-06-04,4288100,36302900,121400,45385200,7156500,2888900,5391500
2018-06-05,1848300,40092200,113000,51135000,5635900,1837200,5543000
2018-06-06,2705800,46801500,468300,62732200,7813300,1524800,4006100
2018-06-07,2724800,89752500,62800,72969400,13238300,1027100,3353300
2018-06-08,3416800,73944700,250800,72139700,6790600,586500,2773200
2018-06-11,4330800,38323500,140100,58892500,6844200,948400,4168300
2018-06-12,3546500,57189800,993400,72329000,6048200,1051300,3287900
2018-06-13,3627200,100698800,86600,79070600,8834700,1800800,7230900
2018-06-14,4689600,76094800,892500,77097600,10078800,3826300,4458200
2018-06-15,2361800,86066000,82200,120041600,7992800,1226700,11131800
2018-06-18,2359300,83532600,81800,52917600,4893700,1152700,6391600
2018-06-19,2184200,122657600,75400,97531500,6133300,849600,11275400
2018-06-20,2403700,69822800,309200,53785500,6879100,1258100,7327500
2018-06-21,2895500,86214100,79000,71061400,7235800,3080000,3719700
2018-06-22,1846000,48711000,60500,54898500,4082500,1596700,4391700
2018-06-25,5522900,110854500,387900,137854200,8363700,941900,5904500
2018-06-26,2665200,69228700,126200,68547400,5450000,1220600,3751000
2018-06-27,3001300,95340400,93400,105110700,8173400,1612500,4559900
2018-06-28,1798900,105345300,178800,76650500,7109500,798900,3896700
2018-06-29,7117300,108877000,89800,97592500,11164700,1134200,5235400
2018-07-02,7159900,78848700,2712100,63554800,9662000,788600,7926500
2018-07-03,2425100,28637200,206900,42187100,3808800,492100,7325300
2018-07-05,2739900,67394400,291100,56925900,3860400,860800,7214700
2018-07-06,2598700,69933900,141700,66493700,4679900,727600,7887400
2018-07-09,1926000,80552700,203600,50550400,5952700,791800,6621300
2018-07-10,2489700,63808300,280600,51966800,5759700,873200,4561900
2018-07-11,5385000,58679200,680300,77054700,6869100,795600,5127900
2018-07-12,2145800,53833300,252300,60124700,4824700,1109800,4042100
2018-07-13,2126900,40515300,361600,48216000,4079000,543700,5013800
2018-07-16,2116500,31717300,114400,48201000,5517100,458500,3023900
2018-07-17,2964100,46911500,138300,52315500,3764300,1234200,4031200
2018-07-18,1760900,41182100,922000,44593500,6330000,507500,5185600
2018-07-19,2163200,72549300,75600,61412100,6166700,1390200,4358700
2018-07-20,2920200,75114300,117700,82337700,10469500,1048500,3265500
2018-07-23,1848500,57679100,703000,47047600,11571800,1576300,4379600
2018-07-24,3590200,66639400,77100,68026900,9053500,353900,4174900
2018-07-25,3318300,77820500,88800,78882900,7357900,397200,4521400
2018-07-26,2245000,68705800,86900,57919500,6821100,1280000,4385400
2018-07-27,2637400,63743400,145700,76768700,4542000,439700,4788000
2018-07-30,5518200,41541400,162300,63742500,7111200,591300,4002000
2018-07-31,5928100,88217500,112800,68570500,6797400,576200,5737300
2018-08-01,4534100,61755000,226800,53853300,13312600,445800,7798900
2018-08-02,3671900,68678600,71500,63426400,4451100,906700,4748200
2018-08-03,2542900,41043800,83700,53935400,6162400,730700,4342700
2018-08-06,4120000,33153800,107100,39400900,4200200,647900,4655000
2018-08-07,2532800,38719500,148800,43196600,5346900,304900,3047100
2018-08-08,1937500,30610200,107000,42114600,5640900,288500,2415400
2018-08-09,2385200,35013900,81900,35652400,7144100,474000,3149800
2018-08-10,4136300,86629900,62200,77076000,8457900,718400,4524100
2018-08-13,2786300,75169700,94800,65686900,7923200,700800,2755400
2018-08-14,6087400,56724600,644200,43842000,4251200,1770600,3249400
2018-08-15,4652700,138633600,339700,102925400,7649800,877900,5202600
2018-08-16,2658200,78123900,91200,69967900,5400400,640800,3329800
2018-08-17,2071100,76030400,102900,65618500,3537600,1019300,4698400
2018-08-20,2355500,50762900,68800,39807500,5603700,606200,4629200
2018-08-21,2835000,70462300,103300,67272000,4695000,1564500,3149000
2018-08-22,2190000,45602900,80400,44993300,5309600,983300,2954900
2018-08-23,1568600,68878400,221600,49204900,5328700,1141900,2528800
2018-08-24,3649700,69304200,74700,57487400,6092200,767500,3897100
2018-08-27,3233500,96574800,155100,57072400,6407400,1301900,4479000
2018-08-28,2558100,50093400,99800,46943500,4929300,993500,4653100
2018-08-29,2792400,58165600,94900,61485500,5613300,597200,3564900
2018-08-30,2803200,120206400,81300,61229500,5302900,610000,2968300
2018-08-31,3308700,88660500,74900,66140800,9677500,988600,3305800
2018-09-04,3164000,76724700,172800,57594400,18343600,2664700,4718600
2018-09-05,2788300,77835800,109700,72452400,9422600,476900,5407700
2018-09-06,2248500,73104400,609900,65909900,9566000,873700,3760300
2018-09-07,2571600,61590700,115800,73524800,11212600,741000,4234400
2018-09-10,3305700,61116600,93700,50210900,6386400,955000,3089200
2018-09-11,4919000,74608700,148000,50530500,5440000,621900,3980300
2018-09-12,4168900,116612700,104700,59810800,3347200,850100,2827800
2018-09-13,2280200,96306500,84600,51034200,4833000,518500,3813600
2018-09-14,2693000,65202700,66400,55079900,5579500,1536400,5215800
2018-09-17,5721700,74603900,92700,68244000,5433000,338400,4414700
2018-09-18,2206000,52000700,80700,61930400,10182300,393500,8039400
2018-09-19,2700600,55892400,109100,49080600,13379600,267900,4410600
2018-09-20,2897700,93427400,59200,100360600,8657300,1248000,4308300
2018-09-21,2792600,102750700,82300,105479700,6173800,742700,7292200
2018-09-24,1895000,54411700,111600,53409600,5505500,2013500,4111200
2018-09-25,2059400,49467000,64200,44370000,6650900,695100,4781800
2018-09-26,2912100,84080400,108400,79739700,9512700,629000,8971900
2018-09-27,2528100,45547200,73500,59249500,5758500,2658200,4942200
2018-09-28,4883900,64732800,79000,70091400,12807700,1125200,6092300
2018-10-01,3518400,31030500,1603300,62078900,22442400,1595100,7215600
2018-10-02,6912600,57719700,472300,47258200,8266900,1471500,5746700
2018-10-03,2540500,76571200,496300,64694600,20829200,1033800,7104300
2018-10-04,5268200,132360900,240400,111545900,16207400,1018000,6759300
2018-10-05,3460500,80578500,217500,105951700,18096500,1279500,4971600
2018-10-08,2268000,59744400,172300,87742200,5855900,761000,5246900
2018-10-09,21903200,60976800,174100,74339000,11530800,898600,5852000
2018-10-10,3834800,99036700,236700,214731000,15290100,1051600,8837400
2018-10-11,7053900,168923800,240900,274840500,16086800,446700,12471700
2018-10-12,5017400,116892100,370700,183186500,6794100,1070400,10167900
2018-10-15,3047700,52651000,254200,102263700,7146300,422600,8526800
2018-10-16,5750100,65949500,254900,118255800,4762300,244900,5315400
2018-10-17,2844200,69718700,215500,110626000,5880700,641500,5088900
2018-10-18,3158200,107005100,152700,134557500,5728800,541900,6818700
2018-10-19,2985800,81176200,186400,139901600,10892400,667200,5357300
2018-10-22,2807300,67724900,218600,82415800,3244200,1247000,7499300
2018-10-23,3524300,89864600,150800,146352700,10330700,711300,6988400
2018-10-24,4465100,87632500,273600,177806700,16008000,1189200,6016200
2018-10-25,8290200,80961600,179900,138061500,12613200,1760100,6215700
2018-10-26,5811400,139198800,188100,201574600,18582500,585100,11721400
2018-10-29,5075100,102322800,314300,160749100,7679900,400700,7159600
2018-10-30,2552000,99881500,180700,157116000,9939500,571700,9053000
2018-10-31,14880500,92768300,117200,128296300,8706400,814100,8322000
2018-11-01,7919000,120482200,213400,99495000,6100200,781400,6062700
2018-11-02,4491500,111324700,197600,122634100,11314800,802900,7609100
2018-11-05,3412600,58319600,234600,65622500,4760200,752800,6753000
2018-11-06,2619900,40847800,143800,60085900,3159900,422200,4127900
2018-11-07,4677200,81011500,117900,102752100,9313100,892800,7559200
2018-11-08,3489200,90610900,101100,65584900,6905100,960500,3559700
2018-11-09,2901900,82943700,201900,98812600,6465300,756900,3388500
2018-11-12,2779700,68569700,98700,99673600,6840000,617600,4969800
2018-11-13,2977100,106305600,120500,98176600,6525800,1204600,4882600
2018-11-14,3395900,96621100,176800,125335900,8690800,714100,4545800
2018-11-15,3861300,146475800,289400,135101400,7879600,475800,6413700
2018-11-16,3332600,135075800,101200,126668000,9236700,991400,4347600
2018-11-19,4673200,77777300,104400,103061700,7027200,496700,7117500
2018-11-20,3162700,98272800,135600,136021300,6332600,374800,5295700
2018-11-21,5701700,68104600,138600,75563700,4951100,514600,4139600
2018-11-23,1665900,32048200,50700,42807900,3027900,147200,2815500
2018-11-26,4326100,76320100,109200,79981400,6599000,244700,4422200
2018-11-27,4107700,81069100,123100,75502400,5967200,1076000,5183600
2018-11-28,8513900,121010900,133500,127629600,7814000,1654300,8681300
2018-11-29,5922600,104239600,515600,82346400,7295600,535900,5681000
2018-11-30,6126200,92961200,186600,98204200,9127800,325700,6641000
2018-12-03,14037900,125024100,144600,103176300,9763800,478600,7407000
2018-12-04,5365200,134758200,213400,177986000,18100500,879100,9346700
2018-12-06,7396800,165155100,357000,204185400,15319400,492100,15059500
2018-12-07,5440200,134304600,686400,161018900,8608400,1236600,9987800
2018-12-10,6096000,104465300,369800,151445900,8777700,1093100,5804300
2018-12-11,8086200,104014700,289700,121504400,8071900,554600,5108800
2018-12-12,8089000,89712200,1192100,97976700,6182200,874300,6943900
2018-12-13,5762500,72445400,430600,96662700,5564200,832900,6131600
2018-12-14,6265000,94915600,320500,116961100,8169200,446600,10390400
2018-12-17,7630500,109276200,416400,165492300,9726800,437300,20329300
2018-12-18,6626100,102509800,465800,134515100,10018800,903600,9575700
2018-12-19,7264800,204046200,534600,214992800,23046300,850000,10760000
2018-12-20,7695000,183908800,455500,252053400,18543700,1127500,13284100
2018-12-21,10381200,143673400,507000,255345600,9945100,1157000,16609300
2018-12-24,7196100,50709500,324200,147311600,8377500,907100,9335800
2018-12-26,8606900,96347200,547300,218485400,11700400,723700,16977000
2018-12-27,10562200,81792700,636100,186267300,12146500,571600,12102300
2018-12-28,7019600,72869100,661800,153100200,9879100,892100,12729300
2018-12-31,9671800,72972200,632300,144299400,17409000,625300,15750600
2019-01-02,11200700,57198800,340900,126925200,19841500,1241600,12880400
2019-01-03,6497000,62767600,204600,144140700,21187000,486200,12264300
2019-01-04,8149000,103055100,332400,142628800,12970200,1367300,9389000
2019-01-07,7433700,76597000,189500,103139100,8498100,947600,9227900
2019-01-08,4395600,70518200,458000,102512600,7737100,1929000,10761000
2019-01-09,5458100,125118800,300000,95006600,9349200,1293800,6434200
2019-01-10,3532500,85207600,160400,96823900,8222900,691400,8671800
2019-01-11,5759000,63136200,116900,73858100,5786900,624700,5141900
2019-01-14,7544300,76217000,247500,70908200,6730500,597000,4934500
2019-01-15,3690200,78913000,204200,85208300,8997400,1286500,5377200
2019-01-16,4007800,82543600,117200,77636700,6048400,268900,6164000
2019-01-17,5547000,85522800,178900,96118400,8153400,330400,4327000
2019-01-18,5643400,98168900,192400,127900300,14106400,1957700,6397100
2019-01-22,6824000,101294900,197000,115531200,8881100,794700,6062600
2019-01-23,3222800,66625200,129700,86030300,5776800,1153800,3972000
2019-01-24,7308900,76076900,119900,59204100,7121900,267400,4142500
2019-01-25,3469500,105779500,173100,96883400,6460800,619100,5713400
2019-01-28,7365700,85543100,197100,85613700,6435800,932700,5471200
2019-01-29,6158600,56518900,168200,66136300,5750100,591200,4832200
2019-01-30,6350400,127796800,184400,92473700,10571300,1213100,6635900
2019-01-31,14766500,119929200,155300,104012100,11843400,1455000,13041700
2019-02-01,7227900,65766100,157700,85782500,12024600,1043600,16142500
2019-02-04,14227700,45770200,110400,60744800,8966200,806700,13612800
2019-02-05,8913500,81720100,206100,79552800,6983300,633000,10279100
2019-02-06,6449600,58194900,107500,58347800,5184000,575200,8419900
2019-02-07,3938900,101061400,154900,95482000,8781000,396900,8823200
2019-02-08,4288600,64212200,127700,75788900,5885400,263800,6853900
2019-02-11,3521000,42213400,95200,68021400,4352800,829300,4999200
2019-02-12,3136700,66073100,105900,72270200,7939600,437000,8588900
2019-02-13,2526100,82318100,80100,65277200,4757700,374100,5697000
2019-02-14,2908500,91302500,127500,83234400,5868900,522600,6928100
2019-02-15,2413900,72362200,97900,97088700,5527200,480000,4998600
2019-02-19,6235500,64391100,186700,59120800,5872800,1069200,5981200
2019-02-20,3231100,73694800,1583700,76610800,4455800,352200,7918900
2019-02-21,3677000,48092400,337700,64214700,7382500,209100,4756900
2019-02-22,2731500,58022200,237800,78114600,6374600,165800,4490300
2019-02-25,3645400,66533800,119400,69030700,6293500,372100,4956800
2019-02-26,4759400,58330600,128100,56844100,6028900,391400,4777100
2019-02-27,2988300,69471200,108100,56921600,7737300,389100,8116400
2019-02-28,11872100,87434700,93300,69268300,9533400,340500,6547100
2019-03-01,5527000,94263900,108300,78880500,13541100,886700,10635700
2019-03-04,3837200,94168300,630700,106494600,9808500,254100,7103600
2019-03-05,5835800,54576700,88000,59114600,5595200,426200,9077500
2019-03-06,4834000,61237800,144800,75039800,7766700,782600,5370800
2019-03-07,6089100,83415300,277300,94885100,8187200,689700,8328500
2019-03-08,4943100,97742100,113400,85795800,7517600,512400,9264800
2019-03-11,5638300,63002300,98600,65098900,5157800,605700,4679300
2019-03-12,5243400,42726900,1488200,79667500,6422300,593800,6072500
2019-03-13,2608800,61450000,177100,80639200,4386300,519800,4282900
